resultId,raceId,driverId,constructorId,grid_position,position,points,laps,fastestLap,fastestLapRank,fastestLapTime,fastestLapSpeed,statusId
21799,883,818,5,16,22,0.0,16,4,22,0 days 00:01:43.107000,188.96,29
21800,884,4,6,5,1,25.0,66,53,5,0 days 00:01:26.681000,193.329,1
21801,884,8,208,4,2,18.0,66,47,6,0 days 00:01:26.757000,193.16,1
21802,884,13,6,9,3,15.0,66,56,2,0 days 00:01:26.394000,193.971,1
21803,884,20,9,3,4,12.0,66,55,9,0 days 00:01:27.036000,192.541,1
21804,884,17,9,7,5,10.0,66,55,8,0 days 00:01:27.017000,192.583,1
21805,884,3,131,1,6,8.0,66,56,11,0 days 00:01:27.591000,191.321,1
21806,884,814,10,10,7,6.0,66,55,7,0 days 00:01:26.776000,193.117,1
21807,884,18,1,14,8,4.0,66,55,14,0 days 00:01:27.957000,190.524,1
21808,884,815,1,8,9,2.0,66,55,10,0 days 00:01:27.251000,192.066,1
21809,884,817,5,11,10,1.0,65,55,16,0 days 00:01:28.083000,190.252,11
21810,884,821,15,19,11,0.0,65,56,1,0 days 00:01:26.217000,194.37,11
21811,884,1,131,2,12,0.0,65,53,13,0 days 00:01:27.895000,190.659,11
21812,884,16,10,13,13,0.0,65,38,3,0 days 00:01:26.564000,193.59,11
21813,884,813,3,17,14,0.0,65,56,12,0 days 00:01:27.849000,190.759,11
21814,884,807,15,15,15,0.0,65,58,4,0 days 00:01:26.586000,193.541,11
21815,884,822,3,16,16,0.0,65,27,20,0 days 00:01:29.747000,186.724,11
21816,884,819,207,22,17,0.0,65,43,19,0 days 00:01:29.362000,187.529,11
21817,884,824,206,20,18,0.0,64,55,18,0 days 00:01:28.884000,188.537,12
21818,884,820,206,21,19,0.0,64,49,15,0 days 00:01:28.011000,190.408,12
21819,884,818,5,12,20,0.0,52,41,17,0 days 00:01:28.231000,189.933,3
21820,884,823,207,18,21,0.0,21,11,21,0 days 00:01:30.597000,184.973,36
21821,884,154,208,6,22,0.0,8,5,22,0 days 00:01:31.136000,183.879,22
21822,885,3,131,1,1,25.0,78,74,6,0 days 00:01:18.327000,153.51,1
21823,885,20,9,3,2,18.0,78,77,1,0 days 00:01:16.577000,157.018,1
21824,885,17,9,4,3,15.0,78,77,4,0 days 00:01:18.262000,153.637,1
21825,885,1,131,2,4,12.0,78,76,3,0 days 00:01:18.133000,153.891,1
21826,885,16,10,8,5,10.0,78,74,5,0 days 00:01:18.292000,153.578,1
21827,885,18,1,9,6,8.0,78,76,8,0 days 00:01:18.720000,152.743,1
21828,885,4,6,6,7,6.0,78,77,12,0 days 00:01:19.340000,151.55,1
21829,885,818,5,10,8,4.0,78,77,10,0 days 00:01:19.151000,151.912,1
21830,885,814,10,17,9,2.0,78,77,11,0 days 00:01:19.215000,151.789,1
21831,885,8,208,5,10,1.0,78,78,2,0 days 00:01:17.392000,155.364,1
21832,885,807,15,11,11,0.0,78,29,15,0 days 00:01:19.853000,150.576,1
21833,885,822,3,14,12,0.0,78,68,20,0 days 00:01:20.921000,148.589,1
21834,885,821,15,19,13,0.0,78,71,7,0 days 00:01:18.685000,152.811,1
21835,885,820,206,22,14,0.0,78,78,9,0 days 00:01:19.016000,152.171,1
21836,885,823,207,15,15,0.0,78,50,17,0 days 00:01:20.494000,149.377,1
21837,885,815,1,7,16,0.0,72,27,14,0 days 00:01:19.530000,151.188,22
21838,885,154,208,13,17,0.0,63,57,21,0 days 00:01:20.969000,148.501,4
21839,885,817,5,12,18,0.0,61,26,13,0 days 00:01:19.426000,151.386,4
21840,885,824,206,20,19,0.0,58,49,18,0 days 00:01:20.617000,149.149,23
21841,885,813,3,16,20,0.0,44,8,19,0 days 00:01:20.881000,148.662,4
21842,885,13,6,21,21,0.0,28,28,16,0 days 00:01:20.064000,150.179,3
21843,885,819,207,18,22,0.0,7,4,22,0 days 00:01:22.772000,145.266,6
21844,886,20,9,1,1,25.0,70,55,5,0 days 00:01:16.561000,205.06,1
21845,886,4,6,6,2,18.0,70,69,2,0 days 00:01:16.203000,206.023,1
21846,886,1,131,2,3,15.0,70,69,3,0 days 00:01:16.354000,205.615,1
21847,886,17,9,5,4,12.0,70,69,1,0 days 00:01:16.182000,206.08,1
21848,886,3,131,4,5,10.0,70,70,4,0 days 00:01:16.534000,205.132,1
21849,886,818,5,7,6,8.0,69,61,13,0 days 00:01:17.909000,201.512,11
21850,886,814,10,17,7,6.0,69,63,12,0 days 00:01:17.841000,201.688,11
21851,886,13,6,16,8,4.0,69,69,6,0 days 00:01:16.939000,204.052,11
21852,886,8,208,10,9,2.0,69,61,11,0 days 00:01:17.766000,201.882,11
21853,886,16,10,8,10,1.0,69,68,10,0 days 00:01:17.694000,202.069,11
21854,886,815,1,12,11,0.0,69,69,7,0 days 00:01:17.369000,202.918,11
21855,886,18,1,14,12,0.0,69,68,8,0 days 00:01:17.458000,202.685,11
21856,886,154,208,22,13,0.0,69,62,9,0 days 00:01:17.607000,202.296,11
21857,886,822,3,3,14,0.0,69,63,14,0 days 00:01:18.004000,201.266,11
21858,886,817,5,11,15,0.0,68,68,16,0 days 00:01:18.257000,200.615,12
21859,886,813,3,13,16,0.0,68,68,15,0 days 00:01:18.105000,201.006,12
21860,886,824,206,19,17,0.0,68,68,17,0 days 00:01:18.873000,199.049,12
21861,886,819,207,18,18,0.0,67,60,19,0 days 00:01:19.380000,197.777,13
21862,886,820,206,20,19,0.0,67,67,21,0 days 00:01:19.566000,197.315,13
21863,886,821,15,15,20,0.0,63,52,20,0 days 00:01:19.478000,197.533,3
21864,886,807,15,9,21,0.0,45,40,18,0 days 00:01:19.056000,198.588,4
21865,886,823,207,21,22,0.0,43,42,22,0 days 00:01:21.811000,191.9,4
21866,887,3,131,2,1,25.0,52,50,2,0 days 00:01:33.531000,226.744,1
21867,887,17,9,4,2,18.0,52,52,1,0 days 00:01:33.401000,227.059,1
21868,887,4,6,9,3,15.0,52,50,3,0 days 00:01:34.090000,225.396,1
21869,887,1,131,1,4,12.0,52,51,4,0 days 00:01:34.159000,225.231,1
21870,887,8,208,8,5,10.0,52,49,8,0 days 00:01:35.384000,222.339,1
21871,887,13,6,11,6,8.0,52,51,6,0 days 00:01:35.273000,222.598,1
21872,887,16,10,6,7,6.0,52,35,12,0 days 00:01:35.961000,221.002,1
21873,887,817,5,5,8,4.0,52,37,11,0 days 00:01:35.927000,221.08,1
21874,887,814,10,21,9,2.0,52,52,7,0 days 00:01:35.330000,222.465,1
21875,887,807,15,14,10,1.0,52,48,13,0 days 00:01:36.013000,220.882,1
21876,887,813,3,15,11,0.0,52,52,10,0 days 00:01:35.907000,221.126,1
21877,887,822,3,16,12,0.0,52,52,15,0 days 00:01:36.312000,220.196,1
21878,887,18,1,10,13,0.0,52,39,16,0 days 00:01:36.356000,220.096,1
21879,887,821,15,17,14,0.0,52,32,17,0 days 00:01:36.439000,219.906,1
21880,887,819,207,18,15,0.0,52,52,18,0 days 00:01:37.091000,218.43,1
21881,887,824,206,19,16,0.0,52,51,19,0 days 00:01:37.978000,216.452,1
21882,887,820,206,20,17,0.0,52,50,22,0 days 00:01:39.156000,213.881,1
21883,887,823,207,22,18,0.0,52,50,21,0 days 00:01:38.722000,214.821,1
21884,887,154,208,7,19,0.0,51,48,9,0 days 00:01:35.614000,221.804,31
21885,887,815,1,13,20,0.0,46,37,14,0 days 00:01:36.131000,220.611,36
21886,887,20,9,3,21,0.0,41,37,5,0 days 00:01:35.018000,223.195,6
21887,887,818,5,12,22,0.0,35,30,20,0 days 00:01:38.370000,215.59,27
21888,888,20,9,2,1,25.0,60,59,5,0 days 00:01:34.164000,196.814,1
21889,888,8,208,4,2,18.0,60,57,2,0 days 00:01:33.767000,197.647,1
21890,888,154,208,5,3,15.0,60,57,10,0 days 00:01:34.576000,195.956,1
21891,888,4,6,8,4,12.0,60,51,1,0 days 00:01:33.468000,198.279,1
21892,888,1,131,1,5,10.0,60,57,4,0 days 00:01:34.156000,196.83,1
21893,888,18,1,9,6,8.0,60,49,7,0 days 00:01:34.201000,196.736,1
21894,888,17,9,3,7,6.0,60,55,11,0 days 00:01:34.782000,195.53,1
21895,888,815,1,13,8,4.0,60,50,15,0 days 00:01:36.134000,192.78,1
21896,888,3,131,11,9,2.0,60,55,6,0 days 00:01:34.181000,196.778,1
21897,888,807,15,10,10,1.0,60,58,8,0 days 00:01:34.244000,196.647,1
21898,888,814,10,12,11,0.0,60,43,16,0 days 00:01:36.566000,191.918,1
21899,888,817,5,6,12,0.0,60,58,14,0 days 00:01:35.982000,193.086,1
21900,888,16,10,15,13,0.0,60,60,13,0 days 00:01:35.816000,193.42,1
21901,888,821,15,14,14,0.0,60,56,12,0 days 00:01:35.792000,193.469,1
21902,888,813,3,18,15,0.0,60,56,9,0 days 00:01:34.293000,196.544,1
21903,888,822,3,17,16,0.0,59,56,3,0 days 00:01:33.972000,197.216,11
21904,888,819,207,22,17,0.0,59,51,17,0 days 00:01:37.584000,189.916,11
21905,888,823,207,20,18,0.0,59,40,19,0 days 00:01:38.509000,188.133,11
21906,888,820,206,21,19,0.0,59,47,18,0 days 00:01:38.383000,188.374,11
21907,888,818,5,16,20,0.0,22,12,21,0 days 00:01:39.281000,186.67,9
21908,888,824,206,19,21,0.0,21,20,22,0 days 00:01:39.844000,185.617,5
21909,888,13,6,7,22,0.0,3,3,20,0 days 00:01:38.890000,187.408,20
21910,890,1,131,1,1,25.0,70,69,3,0 days 00:01:24.647000,186.322,1
21911,890,8,208,6,2,18.0,70,61,6,0 days 00:01:25.260000,184.982,1
21912,890,20,9,2,3,15.0,70,57,2,0 days 00:01:24.553000,186.529,1
21913,890,17,9,10,4,12.0,70,61,1,0 days 00:01:24.069000,187.603,1
21914,890,4,6,5,5,10.0,70,56,8,0 days 00:01:25.394000,184.692,1
21915,890,154,208,3,6,8.0,70,54,7,0 days 00:01:25.328000,184.834,1
21916,890,18,1,13,7,6.0,70,56,11,0 days 00:01:26.195000,182.975,1
21917,890,13,6,7,8,4.0,70,59,5,0 days 00:01:25.176000,185.164,1
21918,890,815,1,9,9,2.0,69,59,10,0 days 00:01:26.143000,183.086,11
21919,890,813,3,15,10,1.0,69,69,9,0 days 00:01:25.597000,184.254,11
21920,890,807,15,12,11,0.0,69,58,14,0 days 00:01:26.740000,181.826,11
21921,890,818,5,14,12,0.0,69,53,12,0 days 00:01:26.491000,182.349,11
21922,890,817,5,8,13,0.0,69,58,15,0 days 00:01:26.863000,181.568,11
21923,890,823,207,20,14,0.0,68,47,17,0 days 00:01:27.473000,180.302,12
21924,890,819,207,19,15,0.0,68,54,18,0 days 00:01:27.725000,179.784,12
21925,890,824,206,21,16,0.0,67,57,20,0 days 00:01:28.250000,178.715,13
21926,890,820,206,22,17,0.0,67,65,19,0 days 00:01:28.160000,178.897,13
21927,890,814,10,18,18,0.0,66,55,13,0 days 00:01:26.608000,182.103,9
21928,890,3,131,4,19,0.0,64,62,4,0 days 00:01:25.089000,185.354,5
21929,890,822,3,16,20,0.0,42,41,16,0 days 00:01:27.127000,181.018,9
21930,890,821,15,17,21,0.0,28,16,22,0 days 00:01:29.135000,176.94,7
21931,890,16,10,11,22,0.0,19,12,21,0 days 00:01:28.548000,178.113,9
21932,891,20,9,2,1,25.0,44,40,1,0 days 00:01:50.756000,227.657,1
21933,891,4,6,9,2,18.0,44,36,4,0 days 00:01:51.383000,226.375,1
21934,891,1,131,1,3,15.0,44,39,7,0 days 00:01:51.596000,225.943,1
21935,891,3,131,4,4,12.0,44,39,6,0 days 00:01:51.582000,225.971,1
21936,891,17,9,3,5,10.0,44,31,5,0 days 00:01:51.397000,226.347,1
21937,891,18,1,6,6,8.0,44,36,2,0 days 00:01:50.823000,227.519,1
21938,891,13,6,10,7,6.0,44,40,9,0 days 00:01:52.182000,224.763,1
21939,891,154,208,7,8,4.0,44,34,11,0 days 00:01:52.497000,224.133,1
21940,891,16,10,12,9,2.0,44,35,10,0 days 00:01:52.226000,224.675,1
21941,891,817,5,19,10,1.0,44,38,3,0 days 00:01:50.967000,227.224,1
21942,891,815,1,13,11,0.0,44,34,16,0 days 00:01:53.472000,222.208,1
21943,891,818,5,18,12,0.0,44,29,14,0 days 00:01:53.065000,223.008,1
21944,891,807,15,11,13,0.0,44,41,15,0 days 00:01:53.110000,222.919,1
21945,891,821,15,21,14,0.0,44,30,8,0 days 00:01:51.849000,225.432,1
21946,891,822,3,20,15,0.0,44,31,13,0 days 00:01:52.688000,223.754,1
21947,891,823,207,14,16,0.0,43,43,18,0 days 00:01:53.995000,221.188,11
21948,891,813,3,17,17,0.0,43,35,12,0 days 00:01:52.579000,223.97,11
21949,891,824,206,15,18,0.0,43,37,20,0 days 00:01:54.894000,219.457,11
21950,891,820,206,16,19,0.0,42,31,21,0 days 00:01:54.924000,219.4,12
21951,891,814,10,5,20,0.0,26,21,19,0 days 00:01:54.757000,219.719,4
21952,891,8,208,8,21,0.0,25,20,17,0 days 00:01:53.688000,221.785,23
21953,891,819,207,22,22,0.0,8,7,22,0 days 00:01:57.330000,214.901,44
21954,892,20,9,1,1,25.0,53,52,12,0 days 00:01:27.190000,239.187,1
21955,892,4,6,5,2,18.0,53,52,5,0 days 00:01:26.797000,240.27,1
21956,892,17,9,2,3,15.0,53,53,3,0 days 00:01:26.690000,240.567,1
21957,892,13,6,4,4,12.0,53,48,10,0 days 00:01:27.095000,239.448,1
21958,892,807,15,3,5,10.0,53,48,4,0 days 00:01:26.716000,240.495,1
21959,892,3,131,6,6,8.0,53,50,2,0 days 00:01:26.500000,241.095,1
21960,892,817,5,7,7,6.0,53,52,13,0 days 00:01:27.294000,238.903,1
21961,892,154,208,13,8,4.0,53,52,8,0 days 00:01:27.043000,239.591,1
21962,892,1,131,12,9,2.0,53,51,1,0 days 00:01:25.849000,242.924,1
21963,892,18,1,9,10,1.0,53,46,16,0 days 00:01:27.830000,237.445,1
21964,892,8,208,11,11,0.0,53,45,6,0 days 00:01:26.948000,239.853,1
21965,892,815,1,8,12,0.0,53,44,15,0 days 00:01:27.607000,238.049,1
21966,892,821,15,16,13,0.0,53,53,9,0 days 00:01:27.092000,239.457,1
21967,892,813,3,14,14,0.0,53,51,7,0 days 00:01:26.981000,239.762,1
21968,892,822,3,18,15,0.0,53,53,11,0 days 00:01:27.166000,239.253,1
21969,892,16,10,17,16,0.0,52,38,14,0 days 00:01:27.418000,238.564,11
21970,892,819,207,20,17,0.0,52,52,17,0 days 00:01:28.620000,235.328,11
21971,892,823,207,19,18,0.0,52,52,18,0 days 00:01:28.663000,235.214,11
21972,892,824,206,21,19,0.0,52,47,20,0 days 00:01:29.595000,232.767,11
21973,892,820,206,22,20,0.0,52,48,19,0 days 00:01:29.491000,233.037,11
21974,892,818,5,10,21,0.0,14,14,21,0 days 00:01:29.710000,232.469,7
21975,892,814,10,15,22,0.0,0,0,0,0 days 00:00:00,0.0,3
21976,893,20,9,1,1,25.0,61,46,1,0 days 00:01:48.574000,167.94,1
21977,893,4,6,7,2,18.0,61,44,11,0 days 00:01:51.082000,164.149,1
21978,893,8,208,13,3,15.0,61,55,13,0 days 00:01:51.140000,164.063,1
21979,893,3,131,2,4,12.0,61,51,6,0 days 00:01:50.353000,165.233,1
21980,893,1,131,5,5,10.0,61,59,4,0 days 00:01:49.916000,165.89,1
21981,893,13,6,6,6,8.0,61,45,7,0 days 00:01:50.509000,165.0,1
21982,893,18,1,8,7,6.0,61,46,15,0 days 00:01:51.740000,163.182,1
21983,893,815,1,14,8,4.0,61,46,16,0 days 00:01:51.926000,162.911,1
21984,893,807,15,11,9,2.0,61,47,18,0 days 00:01:52.186000,162.533,1
21985,893,16,10,15,10,1.0,61,43,2,0 days 00:01:49.656000,166.283,1
21986,893,813,3,18,11,0.0,61,46,8,0 days 00:01:50.708000,164.703,1
21987,893,821,15,10,12,0.0,61,37,17,0 days 00:01:52.007000,162.793,1
21988,893,822,3,16,13,0.0,61,53,14,0 days 00:01:51.706000,163.232,1
21989,893,818,5,12,14,0.0,61,45,5,0 days 00:01:50.328000,165.27,1
21990,893,17,9,4,15,0.0,60,51,3,0 days 00:01:49.783000,166.091,34
21991,893,823,207,20,16,0.0,60,44,19,0 days 00:01:52.472000,162.12,11
21992,893,820,206,22,17,0.0,60,50,21,0 days 00:01:53.041000,161.304,11
21993,893,824,206,21,18,0.0,60,45,20,0 days 00:01:52.898000,161.508,11
21994,893,819,207,19,19,0.0,60,58,10,0 days 00:01:50.990000,164.285,11
21995,893,814,10,17,20,0.0,54,45,9,0 days 00:01:50.739000,164.657,3
21996,893,154,208,3,21,0.0,37,35,12,0 days 00:01:51.097000,164.126,63
21997,893,817,5,9,22,0.0,23,23,22,0 days 00:01:53.052000,161.288,3
21998,894,20,9,1,1,25.0,55,53,1,0 days 00:01:41.380000,199.388,1
21999,894,8,208,9,2,18.0,55,51,3,0 days 00:01:41.975000,198.225,1
22000,894,154,208,3,3,15.0,55,46,2,0 days 00:01:41.936000,198.3,1
22001,894,807,15,7,4,12.0,55,53,6,0 days 00:01:42.608000,197.002,1
22002,894,1,131,2,5,10.0,55,53,5,0 days 00:01:42.539000,197.134,1
22003,894,4,6,5,6,8.0,55,54,7,0 days 00:01:42.709000,196.808,1
22004,894,3,131,4,7,6.0,55,54,4,0 days 00:01:42.471000,197.265,1
22005,894,18,1,11,8,4.0,55,45,12,0 days 00:01:43.073000,196.113,1
22006,894,13,6,6,9,2.0,55,47,10,0 days 00:01:42.954000,196.34,1
22007,894,815,1,10,10,1.0,55,47,11,0 days 00:01:42.973000,196.303,1
22008,894,821,15,8,11,0.0,55,55,8,0 days 00:01:42.744000,196.741,1
22009,894,822,3,17,12,0.0,55,44,14,0 days 00:01:43.869000,194.61,1
22010,894,813,3,18,13,0.0,55,43,17,0 days 00:01:44.136000,194.111,1
22011,894,819,207,19,14,0.0,55,54,19,0 days 00:01:44.477000,193.477,1
22012,894,823,207,20,15,0.0,55,55,18,0 days 00:01:44.375000,193.667,1
22013,894,824,206,22,16,0.0,55,54,20,0 days 00:01:44.991000,192.53,1
22014,894,820,206,21,17,0.0,55,48,21,0 days 00:01:45.408000,191.769,1
22015,894,818,5,16,18,0.0,53,52,15,0 days 00:01:44.090000,194.197,12
22016,894,817,5,12,19,0.0,52,52,9,0 days 00:01:42.947000,196.353,13
22017,894,16,10,14,20,0.0,50,43,16,0 days 00:01:44.095000,194.188,4
22018,894,17,9,13,21,0.0,36,27,13,0 days 00:01:43.863000,194.621,4
22019,894,814,10,15,22,0.0,24,10,22,0 days 00:01:46.411000,189.961,20
22020,895,20,9,2,1,25.0,53,39,4,0 days 00:01:35.317000,219.322,1
22021,895,17,9,1,2,18.0,53,44,1,0 days 00:01:34.587000,221.015,1
22022,895,154,208,4,3,15.0,53,48,10,0 days 00:01:35.991000,217.782,1
22023,895,4,6,8,4,12.0,53,39,8,0 days 00:01:35.877000,218.041,1
22024,895,8,208,9,5,10.0,53,35,5,0 days 00:01:35.516000,218.865,1
22025,895,807,15,7,6,8.0,53,33,11,0 days 00:01:36.482000,216.674,1
